n,hi_0,hi_1,hi_2,hi_3,hi_4,hi_5,faint_0,faint_1,faint_2,faint_3,faint_4,faint_5,faint_6,faint_7,faint_8,faint_9,faint_10,faint_11,faint_12,faint_13,faint_14,faint_15,faint_16,faint_17,faint_18,faint_19,faint_20,faint_21,faint_22,faint_23,faint_24,faint_25,faint_26,faint_27,faint_28,faint_29,faint_30,faint_31,faint_32,faint_33,faint_34,faint_35,faint_36,faint_37,faint_38,faint_39,faint_40,faint_41,faint_42,faint_43,faint_44,faint_45,faint_46,faint_47,faint_48,faint_49,faint_50,faint_51,faint_52,faint_53,faint_54,faint_55,faint_56,faint_57,faint_58,faint_59
23,0.5075470594374452,0.4493119843927202,0.5337282270051588,0.47430418632276306,0.44432850703837046,0.5438608922822954,0.5398382349602912,0.45224394610909896,0.3808752754856259,0.5764771409048789,0.547031448946602,0.4597891384772311,0.5424538391066832,0.5088683183451981,0.4646003526942171,0.5222858426390431,0.5367504477911492,0.45987916323632816,0.5383452161196329,0.504048999323593,0.4411663115753131,0.4364807423661712,0.46456070277722494,0.44154504749899615,0.4943668042266114,0.5596177051837441,0.43821785812195485,0.43485124938378444,0.3925493137197948,0.48588050971383107,0.5137995379641898,0.4568880959089735,0.48031870207129634,0.5296527546031775,0.4168026883686434,0.39487453091134794,0.4148146193679931,0.5488042128829018,0.5339004685698826,0.5526487235832716,0.41880375623291405,0.5070716299304321,0.43937735143260803,0.503761596108439,0.4741234279064046,0.4159644613900974,0.48238370623675453,0.48636656766156133,0.5290966838336949,0.5461034473272651,0.5360165261939287,0.5399450506141088,0.5386646870965967,0.49065382217371517,0.5979521953115998,0.5107878876499378,0.5521264859779987,0.4846515382642547,0.4781046307230034,0.5562641006769381,0.38030096742569286,0.5044208810707115,0.5328916696084811,0.5905828328563582,0.5528092324614926,0.5071889308583892
24,0.5265138047316885,0.4595844198235137,0.52990310434096,0.49014001611065217,0.43389330515487234,0.532193335403042,0.5258220685629065,0.45262421678143344,0.37576796217312464,0.5719856168469328,0.5657065455038228,0.4464969671470529,0.5549780859344485,0.5246442200926932,0.4570043307219065,0.507300401091763,0.5469130459856835,0.47277688200217177,0.5182441847292146,0.49341402954116953,0.4571364078793357,0.4287967192603513,0.45998936214602554,0.43191142311610303,0.5008994952556658,0.5493666104376862,0.4344128951155615,0.41906078408178965,0.37909305599515614,0.5018284840736202,0.5298167002214119,0.44759214708815387,0.48787877052680884,0.5145663810658728,0.4217354812458962,0.4153404271377196,0.41299022393577967,0.5284061519271317,0.5529630882298284,0.5458715277360136,0.419223521455784,0.49130736034574257,0.4543477178164146,0.48288820670465277,0.4917470940433926,0.4159753384573381,0.48244508468568187,0.4668414918164958,0.5339520427809089,0.5502133263502547,0.5158114145993064,0.5432179301749932,0.5556541875110798,0.4895116046791308,0.5753647329425855,0.5019877127644824,0.5548524873137543,0.49139082664622663,0.4971278780708273,0.5610192202132352,0.37425682912358466,0.5211733099449012,0.5301327967881906,0.5927825019237211,0.5340884508260584,0.5093961303108132
25,0.5437974493709676,0.4529019436096318,0.5485324141276727,0.4928124619757639,0.4534593128256844,0.5390550464585171,0.5385912623625516,0.4555375257229486,0.39512855216100623,0.5546018584796752,0.5504280327701876,0.4336814238237754,0.5435670762183407,0.5269411636617425,0.4581280236637393,0.4946763320866871,0.5483059555618707,0.4915778553521904,0.4992912160608964,0.48062409991626365,0.45557687642383693,0.4312844477617937,0.47387828940247806,0.4515924077841362,0.49448856513441386,0.5652215228086055,0.4542779836826389,0.44196798373786,0.37084277082250144,0.5004456408424537,0.5139898225720563,0.44664974596346924,0.4875251977975668,0.516407082449446,0.44170942536541885,0.43283056381188245,0.4147840537816526,0.5185017232404624,0.537143045109423,0.5479942211946862,0.4405605098717972,0.49573549110323845,0.47009274695698094,0.48177124888961564,0.5064143957271269,0.41377602973709315,0.48970914614029526,0.46908153083647114,0.5508317535518933,0.5466671184442565,0.5036276007779733,0.5275132179862169,0.545832114296416,0.47238237678710704,0.5858508158684309,0.5064964069178076,0.5708363342155438,0.4888607854787284,0.5166610176047349,0.5623496311577992,0.39193545125110285,0.5313913611752518,0.5304009899838137,0.6064155243595875,0.5393148689963939,0.49914450836182717
26,0.5547266351016354,0.4730995619487472,0.5487398826951966,0.5038097150614118,0.4411437816380645,0.5208949015924117,0.5540286631221425,0.4388456092098799,0.40760179366305677,0.5550820212977964,0.5445072876643061,0.4239708985027012,0.5457935233818103,0.5305466793420116,0.4452444964947818,0.4879496542716175,0.5274871650989688,0.47378862967595126,0.4880922741122706,0.47357745604607177,0.441747491488953,0.4403878665742428,0.45891817766970355,0.4515426733456078,0.48863627987778446,0.5471217753661851,0.4411616581970513,0.43226038264646777,0.37325974065367135,0.5176217836697993,0.513978901759444,0.44487774703103544,0.49529042870965656,0.5077720549136213,0.4273740044557692,0.44223882227551453,0.42344506300526585,0.5370136103021287,0.5297204612438182,0.5524578347961322,0.440148916912495,0.490139642519597,0.4581021660334754,0.5016563227116072,0.5097998859920093,0.4199010009959366,0.507143783849573,0.48145648721965334,0.5520519256214832,0.5583170777393905,0.4927038258411056,0.5365812413023373,0.5344335354352289,0.4559491070986341,0.5688935313556799,0.5044288743984664,0.5816514803414506,0.49717079925428653,0.5296698833349335,0.5590532193546168,0.38375342190296774,0.5331920559164004,0.5202640257911237,0.5882983313845886,0.5432081615926231,0.5150118147105359
27,0.5525091749512453,0.4920962310763086,0.5316569255848764,0.5034061449725781,0.4329434114015758,0.5127373680215715,0.5646894332954309,0.4429497331730034,0.4071951421198597,0.5642625586130728,0.5571025552555152,0.41831677379342547,0.538182914890998,0.5233222803552501,0.4493764646309288,0.471468956511119,0.5327008617671497,0.48642661085512623,0.47254171087969304,0.4650779502225074,0.43912896108385263,0.4605086650387943,0.4455229311359702,0.45586302802224615,0.5024748211688194,0.5336697434344982,0.4491984765577413,0.43628047380498075,0.3790496647437878,0.5164857292744821,0.5132982534949551,0.43973762429130303,0.4809030714521929,0.5096596261553938,0.4203743641514958,0.46213725994372307,0.41441541313069147,0.5446473514179375,0.5338220581974481,0.555244160681572,0.42555659069212404,0.5057091508301307,0.44287548655778014,0.5180473927891852,0.5172182376217007,0.4049652037542683,0.4909433468491178,0.48034845670756077,0.5437986552724601,0.5616198210814358,0.5045113871795843,0.5486107640848367,0.5393000248364959,0.4696041158915552,0.5777853551291912,0.5126914524550097,0.5717347629234945,0.5057149793654439,0.535287362488126,0.5586239961925643,0.3839558384165218,0.547784928536252,0.5376420896632871,0.5989202302138578,0.5328219624065743,0.5150457385092788
28,0.5333723906501007,0.4847222466190325,0.5276120163711356,0.48811255922723834,0.446843379733601,0.506979163978331,0.5453616807410097,0.4474178207844059,0.40537521636170315,0.5778148821550415,0.5584971678025006,0.4363478227614433,0.5312753580072559,0.5295942661681116,0.4460993519315171,0.45976723431568817,0.5157494121354687,0.4985626623722344,0.4629116459290196,0.4600164611644459,0.44350176242507505,0.4756301088221185,0.43747598916337066,0.4462711028844427,0.4958726865438471,0.5427411539829216,0.457648775483107,0.4273154766785643,0.3904655998947509,0.5119202769279599,0.5143927075397016,0.4543844630625718,0.4717853247915813,0.4965981908711595,0.42132470465272653,0.4788294179641444,0.42047186850460105,0.5461974480382523,0.5188160821322504,0.5657085661319962,0.42456378348617846,0.48775711598493815,0.4588809609770698,0.5329864136284634,0.5263871713818582,0.40746191257488845,0.48740535332901613,0.4724237030884883,0.5320149739030623,0.5692822034854308,0.5093498298561295,0.5304883235905231,0.5462819991733635,0.48605094012537364,0.5725014229558327,0.5271182484975715,0.5657370777773895,0.5111634105119819,0.5392715726065097,0.5423846309892256,0.38850022355067904,0.5520102883103045,0.5535710561890734,0.6039346860630982,0.5281274703920383,0.5117240796787369
29,0.5285476787461983,0.49134179857700494,0.5427613416481424,0.4843298066866223,0.44535843774834905,0.5108505269132961,0.5409225530259202,0.4640676101831488,0.4027579677290756,0.5702834086416083,0.5409337524728852,0.45538774473553967,0.5185962828001842,0.5368219186235765,0.4468938398695599,0.47485651911348403,0.5188084606613811,0.48521111477942486,0.45268804992238637,0.45606677939425877,0.439875282355829,0.4888739241460089,0.4387807008902037,0.43173167462774187,0.5097691161500522,0.5301304291118286,0.4450522286711193,0.4348474487040669,0.4080614321955017,0.5285849217966067,0.5259728469138267,0.45436364745596947,0.4702691050783656,0.5020335147598577,0.41170591394507955,0.4725150965044673,0.4315494463592836,0.5351947717502246,0.5179863594067459,0.552567513796561,0.42227590865124043,0.49787937108478536,0.44592949258335157,0.5437747402273473,0.5106622803395142,0.42671832503839935,0.48440359005126904,0.467805019982207,0.5384915115678003,0.5695397999490808,0.5189098431296578,0.5216543184654545,0.5290730465464927,0.4744338972917818,0.573660508871549,0.5106412299336578,0.552950560078058,0.5189955352829837,0.5368646908689425,0.5300294409875416,0.3814364339598005,0.5340706352432659,0.5478678777181673,0.6113967491417965,0.5118827819875781,0.4990803516576088
30,0.5378015277996016,0.49270937897578404,0.5559802882998174,0.49336978811411214,0.4403757631612172,0.5194090243441939,0.543625160334239,0.4559729023165288,0.3985451579414613,0.5631329975429636,0.5390861287349199,0.4666085379989456,0.5174052751861641,0.5400621628053603,0.4616849259317977,0.47078770723871316,0.5237199989806584,0.4976357816137759,0.4672708230208588,0.4702574719285562,0.44189655306059206,0.4853444003608205,0.4372202226999146,0.4253454343059508,0.5154849900817647,0.5228059790719481,0.4377020174357779,0.44981348714916086,0.4155879222809556,0.5293257084609827,0.5379279984831093,0.4535172427049809,0.4558105702270891,0.5076499489582236,0.4113665420515495,0.4587206836612411,0.4464863535749438,0.5292583455039149,0.5281602177117348,0.5516457433895746,0.4191958653679653,0.5140824529650359,0.4589194910039695,0.5314463670542295,0.5196465734828719,0.42788938570046525,0.4860099054503285,0.4767315602339999,0.5479950318066474,0.5510445531611771,0.5307141811686603,0.508631023213468,0.5387376223189869,0.4802286531518017,0.5767940087218586,0.5028490574816706,0.5557529590740524,0.5046869198174782,0.5455058460911656,0.5306156340838838,0.38400923551421956,0.5261746219971558,0.5399353449569626,0.5971999548367599,0.49601598358106097,0.5138151176381246
31,0.5314550303604422,0.4868200070071219,0.5390655268306086,0.48505284381136177,0.45712608851470765,0.509445161716448,0.5573511706129776,0.44770155137209555,0.41074670719164613,0.5503550061805195,0.5261410558880194,0.45222579242763955,0.5319551908022508,0.5355979860808989,0.4722283474257555,0.48667880659306456,0.5146781077949147,0.49900913806295555,0.48444020104698676,0.4693384322116186,0.44845397016456573,0.47799947770156015,0.42760292268710137,0.41744361734312124,0.50121717015819,0.5092745667205639,0.4250269095991398,0.4471846309322433,0.414094845742219,0.5186723541461141,0.5316988859433043,0.4497735155125721,0.4571330497557751,0.5111932100782334,0.39841472567207187,0.466060730130216,0.44751444499697873,0.5401912079501154,0.5184359786294311,0.5485423807179198,0.4299383328179232,0.5255899717450991,0.4709930815230668,0.5169670734026421,0.5279717015978188,0.4199377905789982,0.484797543974243,0.4691148994019261,0.5327430629877085,0.5379612740387567,0.5282127289270444,0.5157872561909516,0.5412217817211842,0.4904637327068065,0.584862276316394,0.4967062422271096,0.5422306794935513,0.514011902234177,0.5502502321322715,0.5436908915328675,0.39287646672278903,0.5276026569535974,0.541253583490235,0.5961765868471892,0.48674964721754654,0.5191870391181124
32,0.5425394337744597,0.49009315069628917,0.5466435580845669,0.496851091316234,0.47093784451983467,0.5226786031537158,0.5440190720602934,0.4645213200020378,0.4151007467754151,0.5621085413697127,0.53333982593865,0.4565163809635133,0.5272913411121798,0.5190141027507633,0.4766668852067634,0.4733844382093385,0.5215561586560427,0.501741019680467,0.4779961996470995,0.4816638358523137,0.4357474925877538,0.4799239668541505,0.42229455309079966,0.4268677758644854,0.5095829391324458,0.5050466375180899,0.4366207341092254,0.4589368650331238,0.4172016075333435,0.5194585408726876,0.5412231960861987,0.4658482068756065,0.44824594110657406,0.5207597935920514,0.41656348181258135,0.4813568414648111,0.4633553847222664,0.535344525163177,0.5168846041054727,0.5395029467353143,0.4412811528340159,0.5120372226714388,0.45876355796116497,0.5059163540819043,0.5404561758186629,0.42752163880263855,0.48024544930611995,0.4592450478293813,0.5169440906605657,0.5485833866762299,0.516770856305947,0.5010079790413899,0.5377541498609851,0.4894931986328731,0.5903182754257628,0.4913623230837193,0.5304480158468704,0.5113123786707483,0.5519238551905387,0.5368713199744468,0.40033259987272085,0.5249015878966075,0.5369850603399545,0.5984743709248576,0.4960246421991548,0.5162710134036821
33,0.5528598901636843,0.47803259047238444,0.5422865221748747,0.49072468494432486,0.4815973457686244,0.5367684731919393,0.5422154637245264,0.4706248660156849,0.41288334637582147,0.5632007678650809,0.5294769922370577,0.4662853851634416,0.5211826182802065,0.5238217155809551,0.4902009370454526,0.47133450003966965,0.5321081023090551,0.49420812470881076,0.4669874227815294,0.467457775825954,0.4296136850408433,0.47905336708652857,0.43682263473168376,0.4307956135547533,0.5161548416074522,0.5172452791147379,0.42880077390113325,0.4715836895487273,0.41913798803801977,0.5076858381228015,0.5461575867388524,0.46335820241810344,0.4595971882582938,0.5118929625951069,0.40854565613080446,0.4806267718211803,0.4697373261013409,0.5466024120310818,0.5267191931504294,0.5462907814902308,0.4556062376820924,0.5135174153483824,0.4725713504045752,0.513170288912587,0.5507874339663819,0.4218149503360283,0.4730989784824678,0.47212358394350634,0.5168991278563764,0.5456093308341207,0.5216040893661041,0.507915952136943,0.5239688188555345,0.5011853250206537,0.6010962093221546,0.48437899465777456,0.534649863179505,0.5212492190567036,0.5574842931029508,0.5380542985172038,0.4004468549362456,0.5219165565598907,0.5411100090925065,0.5946807370337732,0.4991865205891602,0.5142895706322652
34,0.5555504866054004,0.47338725730809067,0.5330044084247767,0.478191976841386,0.48015596103875186,0.5495126415768754,0.5472924699654426,0.4653983995227556,0.4116429949263852,0.5555494378543587,0.5149994831750853,0.4577210098054746,0.5265764410952147,0.5308919637013826,0.48471987106967745,0.4667088129003818,0.5181126278143902,0.49281179345686443,0.4625081739007322,0.4573358987504826,0.4302268509073394,0.48460404283210134,0.44034302518351176,0.44163390340543524,0.5206198338251378,0.5130056342618332,0.4361124022607833,0.46630587549484126,0.413603976457759,0.5090460522228993,0.5433209834627939,0.4728109378438746,0.4645694405112171,0.5232009692640858,0.4080615278192868,0.48724853250795674,0.482207811877817,0.5468758648025928,0.5237889582170464,0.5388358342518369,0.4501041039019678,0.5075008066464785,0.4839224814441065,0.5267047997955753,0.5348784135329059,0.41858002896477886,0.48543190677350206,0.47373178851735115,0.5261029100125886,0.539540831427202,0.5288216601645175,0.5088226915554785,0.5351918258732522,0.4875589163075147,0.6038788070782048,0.4744016858079916,0.5229668314096808,0.525197575220378,0.5536380562831769,0.5243037582497712,0.4081666132336917,0.5083245337585249,0.5351257274298642,0.5999279966452602,0.5072182094774867,0.5102618441060451
35,0.5682399302494977,0.46307336844098074,0.5181546025478379,0.4742295862471174,0.48587844771763916,0.5429035740359628,0.5600242476791909,0.47743592946421104,0.42175657166323566,0.5445666920886367,0.5249477596424139,0.4534074048637473,0.5213655470117098,0.5158654253442858,0.4895170025449304,0.47903452780057804,0.5064607663841146,0.48419555396274305,0.45660688747633654,0.45552232970725043,0.4248300753913181,0.49158146441659756,0.43339825663522696,0.4406757418830913,0.5151414269465295,0.5143491279105695,0.43069116676103664,0.4640032256464546,0.4120345720254314,0.519119068676107,0.5458427653300095,0.4603553157939834,0.4663670926386409,0.5100951091284388,0.4005039917663984,0.4735876389388407,0.47862842021256374,0.5427410544045529,0.530783021181449,0.5430762710191064,0.4397107869529505,0.5188348186371307,0.4923204936847278,0.5385253044552346,0.5211836717148118,0.4092649663182026,0.48564430616648124,0.4722048026533044,0.5164252536612907,0.5388939074110599,0.5320276504397635,0.5174861471057012,0.5372361766850283,0.4979710448687789,0.6126843823814878,0.47848364575157704,0.5155789356266793,0.5312865670898712,0.5623630923738467,0.5244937650194414,0.41207466774766294,0.5140599832745677,0.5313668026126054,0.5969917022493963,0.5118957687053562,0.5166084932308341
36,0.5796748642205437,0.4617981668273951,0.5171880626970897,0.46744094645415196,0.4985158823413478,0.5472200579992079,0.5519768494715531,0.48035183110283985,0.43703233329291347,0.5512294948633091,0.5153124695584955,0.4658167093619537,0.5182509240485935,0.5060652187527539,0.49110602581184776,0.46752063626937473,0.49991967401273285,0.4716371832685556,0.4620723215411592,0.45384184721503806,0.4309448937338243,0.4911429447561896,0.4454322712820076,0.432682924727429,0.5167271209371509,0.5266267066296452,0.43708651799219883,0.47295121134525364,0.402857955389736,0.5293353116461605,0.5328340236343659,0.4654375441916588,0.4649123153530917,0.5048749753054831,0.40101026819579544,0.4609659053131581,0.49072398390214883,0.5300090548682842,0.5211123716422433,0.5394310357385534,0.43315208145534106,0.5120830184727239,0.48982871079327467,0.545369378265643,0.5131225843924445,0.40166515911019757,0.49818724916789847,0.46227565553815936,0.5288462646393767,0.5316892552810075,0.5428557140258702,0.5078216405536969,0.5454911430709761,0.4884917016594059,0.6187390902373434,0.4775581117726072,0.503997404070709,0.5349388875995531,0.5581129699401113,0.514227710785327,0.4093986127916125,0.5030509304397913,0.5325662972206635,0.5961611485819012,0.4984584240054111,0.5089974755202641
